10241698,employees are either pedophiles or trying to recruit gay men to pleasure their gay anchors at whim,1,random,0
10238878,how about this lets go to retard war lets see who gets nuked first cause thats what we want right lets go pussies man up and kill all of us tired of all this bullshit you guys keep lying about,1,random,0
10119028,go to hell trump the traitor,1,random,0
10536279,she is a dumbass a public embarrassment for her family bleach blonde bimbo,1,random,0
10236262,there are divisions inside the vehicle where no one can grab anything in the front row do some research dummiessuper biden asskissers,1,random,0
10272683,gay boy you make a fool of yourself embarrass the brothers,1,random,0
10233951,fuck you to you stupid little redneck bastard,1,random,0
10099587,inbred white trash,1,random,0
10036838,finally that hoe is batshit crazy face with tears of joyclapping hands: medium-light skin toneraising hands: medium-light skin tone,1,random,0
10942227,twitter is retarded and they aren't doctors,1,random,0
